job_id,Year,Salary,remote_id,size_id,currency_id,experience_id,employment_id,position_id,country_id
14454,2024,176900,1,1,1,2,1,2,1
14455,2024,80900,1,1,1,2,1,2,1
14456,2024,162819,2,1,1,3,1,2,1
14457,2024,189745,1,1,1,2,1,2,1
14458,2024,128050,1,1,1,1,1,2,1
14459,2024,108334,1,1,1,1,1,2,1
14460,2024,59923,1,1,1,1,1,2,1
14461,2024,205500,1,1,1,1,1,1,1
14462,2024,70000,1,1,1,3,1,3,1
14463,2024,55000,1,1,1,3,1,3,1
14464,2024,179300,1,1,1,1,1,2,1
14465,2024,69230,1,1,1,1,1,2,1
14466,2024,91984,1,1,1,2,1,3,1
14467,2024,157679,1,1,1,2,1,1,1
14468,2024,91431,1,1,1,2,1,1,1
14469,2024,165025,2,1,1,2,1,2,1
14470,2024,60000,2,1,1,1,1,3,1
14471,2024,147896,2,1,1,2,1,2,1
14472,2024,128606,2,1,1,2,1,2,1
14473,2024,85420,1,1,1,3,1,2,1
14474,2024,284360,2,1,1,1,1,3,1
14475,2024,181990,2,1,1,1,1,3,1
14476,2024,282500,1,1,1,1,1,2,1
14477,2024,236160,2,1,1,1,1,3,1
14478,2024,159408,2,1,1,1,1,3,1
14479,2024,186000,1,1,1,2,1,3,1
14480,2024,77400,1,1,1,2,1,2,1
14481,2024,134000,1,1,1,4,1,2,1
14482,2024,94763,2,1,1,1,1,2,1
14483,2024,67750,2,1,1,1,1,2,1
14484,2024,168854,1,1,1,2,1,2,1
14485,2024,149500,2,1,1,3,1,2,1
14486,2024,127075,2,1,1,3,1,2,1
14487,2024,207575,1,1,1,1,1,1,1
14488,2024,138225,1,1,1,1,1,1,1
14489,2024,111600,1,2,1,2,1,2,1
14490,2024,219600,1,1,1,2,1,3,1
14491,2024,125500,1,1,1,2,1,3,1
14492,2024,164250,1,1,1,1,1,2,1
14493,2024,306705,1,1,1,4,1,2,1
14494,2024,140890,1,1,1,4,1,2,1
14495,2024,152894,2,1,1,2,1,2,1
14496,2024,138995,2,1,1,2,1,2,1
14497,2024,76915,1,1,1,1,1,1,1
14498,2024,105700,1,2,1,2,1,2,1
14499,2024,87900,1,1,1,1,1,2,1
14500,2024,220000,2,1,1,4,1,2,1
14501,2024,166549,1,1,1,3,1,2,1
14502,2024,118000,1,1,1,3,1,2,1
14503,2024,162500,2,1,1,2,1,2,1
14504,2024,208300,1,1,1,2,1,3,1
14505,2024,146994,1,1,1,1,1,1,1
14506,2024,500000,1,1,1,2,1,2,1
14507,2024,175059,2,1,1,1,1,2,1
14508,2024,216466,1,1,1,1,1,2,1
14509,2024,211164,1,1,1,1,1,2,1
14510,2024,199234,2,1,1,1,1,2,1
14511,2024,284900,1,1,1,1,1,2,1
14512,2024,161700,1,1,1,1,1,2,1
14513,2024,226500,2,1,1,1,1,2,1
14514,2024,720000,1,1,1,1,1,1,1
14515,2024,299003,2,1,1,2,1,2,1
14516,2024,115000,1,2,1,2,1,3,1
14517,2024,250200,1,1,1,2,1,4,1
14518,2024,117200,1,1,1,2,1,4,1
14519,2024,115100,1,2,1,1,1,2,1
14520,2024,104300,1,2,1,1,1,2,1
14521,2024,213876,1,1,1,1,1,3,1
14522,2024,68500,2,1,1,2,1,2,1
14523,2024,117700,1,1,1,3,1,2,1
14524,2024,82400,1,1,1,3,1,2,1
14525,2024,51000,1,1,1,1,1,2,1
14526,2024,87630,2,1,1,2,1,2,1
14527,2024,61360,2,1,1,2,1,2,1
14528,2024,75100,1,1,1,3,1,2,1
14529,2024,116200,1,1,1,1,1,2,1
14530,2024,198600,1,1,1,3,1,1,1
14531,2024,198600,1,1,1,2,1,2,1
14532,2024,94300,1,1,1,2,1,2,1
14533,2024,73500,1,1,1,2,1,2,1
14534,2024,182000,1,1,1,3,1,2,1
14535,2024,236474,2,1,1,2,1,2,1
14536,2024,352000,2,1,1,4,1,2,1
14537,2024,258000,1,1,1,1,1,2,1
14538,2024,180500,1,1,1,2,1,2,1
14539,2024,236078,1,1,1,1,1,3,1
14540,2024,133100,1,1,1,2,1,2,1
14541,2024,79300,1,1,1,2,1,2,1
14542,2024,96800,1,1,1,1,1,3,1
14543,2024,178250,2,1,1,1,1,2,1
14544,2024,78000,1,1,1,2,1,3,1
14545,2024,170500,2,1,1,3,1,1,1
14546,2024,123200,2,1,1,3,1,1,1
14547,2024,115100,1,2,1,2,1,2,1
14548,2024,243300,1,1,1,2,1,1,1
14549,2024,131500,1,1,1,2,1,1,1
14550,2024,123200,2,1,1,1,1,2,1
14551,2024,149750,2,1,1,2,1,2,1
14552,2024,84500,2,1,1,2,1,2,1
14553,2024,168700,1,1,1,1,1,3,1
14554,2024,120500,1,1,1,1,1,3,1
14555,2024,204334,1,1,1,2,1,2,1
14556,2024,227000,1,1,1,2,1,2,1
14557,2024,165500,2,1,1,2,1,1,1
14558,2024,119600,2,1,1,2,1,1,1
14559,2024,222300,1,1,1,2,1,3,1
14560,2024,104280,2,1,1,1,1,2,1
14561,2024,69520,2,1,1,1,1,2,1
14562,2024,282200,1,1,1,1,1,3,1
14563,2024,133600,1,1,1,1,1,3,1
14564,2024,283750,1,1,1,1,1,3,1
14565,2024,136125,1,1,1,1,1,3,1
14566,2024,212109,1,1,1,2,1,2,1
14567,2024,186949,1,1,1,1,1,2,1
14568,2024,162706,1,1,1,1,1,2,1
14569,2024,243300,1,1,1,2,1,2,1
14570,2024,131500,1,1,1,2,1,2,1
14571,2024,225197,1,1,1,1,1,2,1
14572,2024,215197,1,1,1,1,1,2,1
14573,2024,156145,2,1,1,1,1,2,1
14574,2024,113560,2,1,1,1,1,2,1
14575,2024,147700,1,1,1,1,1,2,1
14576,2024,299000,1,1,1,2,1,3,1
14577,2024,187000,1,1,1,2,1,3,1
14578,2024,180000,1,3,1,1,1,1,1
14579,2024,160000,1,3,1,1,1,1,1
14580,2024,250800,2,1,1,2,1,2,1
14581,2024,167200,2,1,1,2,1,2,1
14582,2024,266482,1,1,1,1,1,2,1
14583,2024,166551,1,1,1,1,1,2,1
14584,2024,218500,2,1,1,2,1,2,1
14585,2024,210662,2,1,1,2,1,2,1
14586,2024,56280,1,1,1,1,1,2,1
14587,2024,41820,1,1,1,1,1,2,1
14588,2024,174271,2,1,1,1,1,2,1
14589,2024,320000,2,1,1,4,1,2,1
14590,2024,215000,2,1,1,4,1,2,1
14591,2024,154400,2,1,1,1,1,2,1
14592,2024,341000,2,1,1,1,1,2,1
14593,2024,228800,2,1,1,1,1,2,1
14594,2024,216705,1,1,1,1,1,2,1
14595,2024,219650,2,1,1,4,1,2,1
14596,2024,136000,2,1,1,4,1,2,1
14597,2024,160455,1,1,1,2,1,1,1
14598,2024,91318,1,1,1,2,1,1,1
14599,2024,111600,1,2,1,1,1,2,1
14600,2024,139200,2,1,1,1,1,2,1
14601,2024,210900,1,1,1,1,1,2,1
14602,2024,198400,2,1,1,3,1,2,1
14603,2024,132300,2,1,1,3,1,2,1
14604,2024,167200,1,1,1,2,1,1,1
14605,2024,123844,1,1,1,2,1,2,1
14606,2024,196052,2,1,1,1,1,2,1
14607,2024,187178,1,1,1,1,1,1,1
14608,2024,117728,2,1,1,1,1,2,1
14609,2024,73632,2,1,1,1,1,2,1
14610,2024,128656,1,1,1,1,1,2,1
14611,2024,103330,1,1,1,1,1,2,1
14612,2024,144300,1,1,1,1,1,2,1
14613,2024,143376,1,1,1,2,1,1,1
14614,2024,77500,1,1,1,2,1,1,1
14615,2024,99700,1,1,1,2,1,2,1
14616,2024,212000,1,1,1,1,1,2,1
14617,2024,232587,1,1,1,2,1,3,1
14618,2024,208000,2,1,1,2,1,1,1
14619,2024,146994,2,1,1,2,1,1,1
14620,2024,101520,2,1,1,3,1,2,1
14621,2024,45864,2,1,1,3,1,2,1
14622,2024,180000,1,3,1,1,1,3,1
14623,2024,100000,1,3,1,1,1,3,1
14624,2024,105000,2,1,1,2,1,1,1
14625,2024,157750,2,1,1,1,1,2,1
14626,2024,123525,2,1,1,1,1,2,1
14627,2024,107400,1,2,1,2,1,2,1
14628,2024,47500,1,2,1,2,1,2,1
14629,2024,205800,1,1,1,1,1,2,1
14630,2024,260570,2,1,1,2,1,1,1
14631,2024,167030,2,1,1,2,1,1,1
14632,2024,81000,1,2,1,2,1,2,1
14633,2024,320850,1,1,1,1,1,2,1
14634,2024,222700,1,1,1,1,1,2,1
14635,2024,538400,1,1,1,1,1,3,1
14636,2024,254600,1,1,1,1,1,3,1
14637,2024,244400,1,1,1,1,1,2,1
14638,2024,131600,1,1,1,1,1,2,1
14639,2024,187450,2,1,1,1,1,2,1
14640,2024,104550,2,1,1,1,1,2,1
14641,2024,203280,2,1,1,3,1,2,1
14642,2024,167898,2,1,1,3,1,2,1
14643,2024,189975,2,1,1,1,1,3,1
14644,2024,59300,1,1,1,3,1,2,1
14645,2024,408500,1,1,1,4,1,2,1
14646,2024,233500,1,1,1,4,1,2,1
14647,2024,132678,1,1,1,1,1,2,1
14648,2024,88452,1,1,1,1,1,2,1
14649,2024,357100,1,1,1,2,1,1,1
14650,2024,198400,1,1,1,2,1,1,1
14651,2024,168520,1,1,1,1,1,2,1
14652,2024,167481,1,1,1,1,1,2,1
14653,2024,243800,2,1,1,2,1,2,1
14654,2024,172000,2,1,1,1,1,1,1
14655,2024,57920,1,1,1,2,1,2,1
14656,2024,152000,2,1,1,1,1,3,1
14657,2024,122283,1,1,1,2,1,2,1
14658,2024,94300,1,1,1,2,1,1,1
14659,2024,50000,2,1,1,1,1,2,1
14660,2024,254524,1,1,1,1,1,2,1
14661,2024,188126,1,1,1,1,1,2,1
14662,2024,185900,1,1,1,1,1,2,1
14663,2024,109400,1,1,1,1,1,2,1
14664,2024,181610,1,1,1,1,1,2,1
14665,2024,127300,1,2,1,1,1,2,1
14666,2024,127100,1,1,1,1,1,2,1
14667,2024,101681,1,1,1,1,1,2,1
14668,2024,245520,1,1,1,3,1,2,1
14669,2024,226465,1,1,1,3,1,2,1
14670,2024,230600,1,1,1,2,1,2,1
14671,2024,81000,1,2,1,3,1,2,1
14672,2024,171116,1,1,1,1,1,2,1
14673,2024,170185,1,1,1,2,1,2,1
14674,2024,234770,1,1,1,1,1,4,1
14675,2024,176865,1,1,1,2,1,2,1
14676,2024,251000,2,1,1,2,1,1,1
14677,2024,177000,2,1,1,2,1,1,1
14678,2024,146994,1,1,1,2,1,6,1
14679,2024,159675,1,1,1,1,1,2,1
14680,2024,76900,1,1,1,1,1,2,1
14681,2024,120157,1,1,1,1,1,2,1
14682,2024,255000,1,1,1,1,1,3,1
14683,2024,208300,1,1,1,2,1,2,1
14684,2024,116106,1,1,1,2,1,2,1
14685,2024,243300,1,1,1,1,1,1,1
14686,2024,131500,1,1,1,1,1,1,1
14687,2024,106300,2,1,1,2,1,2,1
14688,2024,177008,1,1,1,2,1,1,1
14689,2024,168890,1,1,1,1,1,3,1
14690,2024,152000,1,1,1,1,1,3,1
14691,2024,173000,2,1,1,3,1,1,1
14692,2024,117000,2,1,1,3,1,1,1
14693,2024,75423,1,1,1,2,1,2,1
14694,2024,45790,1,1,1,2,1,2,1
14695,2024,173000,1,1,1,3,1,1,1
14696,2024,117000,1,1,1,3,1,1,1
14697,2024,65800,1,2,1,1,1,2,1
14698,2024,147200,1,1,1,1,1,2,1
14699,2024,250104,1,1,1,2,1,2,1
14700,2024,353500,1,1,1,2,1,2,1
14701,2024,179938,2,1,1,1,1,2,1
14702,2024,117000,1,1,1,2,1,6,1
14703,2024,214032,1,1,1,2,1,3,1
14704,2024,223202,1,1,1,3,1,2,1
14705,2024,143400,1,1,1,3,1,3,1
14706,2024,98900,1,1,1,3,1,3,1
14707,2024,251000,2,1,1,1,1,2,1
14708,2024,177008,2,1,1,1,1,2,1
14709,2024,189473,1,1,1,2,1,1,1
14710,2024,156000,1,1,1,4,1,2,1
14711,2024,179551,1,1,1,2,1,2,1
14712,2024,257984,1,1,1,2,1,2,1
14713,2024,251000,1,1,1,1,1,6,1
14714,2024,177008,1,1,1,1,1,6,1
14715,2024,173000,2,1,1,1,1,1,1
14716,2024,290180,1,1,1,2,1,6,1
14717,2024,234130,1,1,1,2,1,6,1
14718,2024,191373,2,1,1,2,1,2,1
14719,2024,182781,1,1,1,2,1,2,1
14720,2024,177008,2,1,1,2,1,1,1
14721,2024,291900,1,1,1,3,1,2,1
14722,2024,103800,1,1,1,3,1,2,1
14723,2024,89500,2,1,1,1,1,2,1
14724,2024,60500,2,1,1,3,1,2,1
14725,2024,57600,1,1,1,3,1,2,1
14726,2024,50700,1,1,1,3,1,2,1
14727,2024,143896,1,1,1,2,1,4,1
14728,2024,89040,1,1,1,2,1,4,1
14729,2024,189800,2,1,1,2,1,2,1
14730,2024,105600,2,1,1,2,1,2,1
14731,2024,257600,1,1,1,2,1,2,1
14732,2024,233850,1,1,1,4,1,2,1
14733,2024,161300,1,1,1,4,1,2,1
14734,2024,229900,2,1,1,1,1,2,1
14735,2024,161700,1,1,1,2,1,3,1
14736,2024,198600,1,1,1,3,1,2,1
14737,2024,94300,1,1,1,3,1,2,1
14738,2024,95100,2,1,1,1,1,2,1
14739,2024,86900,2,1,1,3,1,2,1
14740,2024,60800,2,1,1,3,1,2,1
14741,2024,192170,1,1,1,2,1,2,1
14742,2024,283850,2,1,1,1,1,3,1
14743,2024,144650,2,1,1,1,1,3,1
14744,2024,92222,1,1,1,2,1,2,1
14745,2024,62395,1,1,1,2,1,2,1
14746,2024,243300,1,1,1,3,1,3,1
14747,2024,131500,1,1,1,3,1,3,1
14748,2024,165400,1,1,1,3,1,2,1
14749,2024,76400,1,1,1,3,1,2,1
14750,2024,178200,1,1,1,1,1,3,1
14751,2024,74800,1,1,1,1,1,3,1
14752,2024,108700,2,1,1,3,1,2,1
14753,2024,76100,2,1,1,3,1,2,1
14754,2024,81700,1,1,1,2,1,1,1
14755,2024,79600,1,2,1,2,1,2,1
14756,2024,123500,1,1,1,1,1,2,1
14757,2024,73500,1,1,1,1,1,2,1
14758,2024,252500,1,1,1,3,1,2,1
14759,2024,133500,1,1,1,3,1,2,1
14760,2024,198100,1,1,1,2,1,2,1
14761,2024,110219,1,1,1,2,1,2,1
14762,2024,95413,2,1,1,2,1,2,1
14763,2024,70692,2,1,1,2,1,2,1
14764,2024,151500,1,1,1,2,1,1,1
14765,2024,101000,1,1,1,2,1,1,1
14766,2024,288000,2,1,1,4,1,2,1
14767,2024,138000,1,2,1,2,1,2,1
14768,2024,120000,1,2,1,2,1,2,1
14769,2024,149600,1,1,1,2,1,2,1
14770,2024,90200,1,1,1,2,1,2,1
14771,2024,225600,1,1,1,1,1,2,1
14772,2024,146900,1,1,1,1,1,2,1
14773,2024,425000,1,1,1,2,1,2,1
14774,2024,185100,1,1,1,3,1,2,1
14775,2024,465000,1,1,1,1,1,3,1
14776,2024,323000,1,1,1,1,1,3,1
14777,2024,346300,1,1,1,1,1,3,1
14778,2024,336001,2,1,1,4,1,2,1
14779,2024,201601,2,1,1,4,1,2,1
14780,2024,54600,1,1,1,2,1,2,1
14781,2024,150700,1,1,1,2,1,2,1
14782,2024,109800,1,1,1,3,1,2,1
14783,2024,54200,1,1,1,3,1,2,1
14784,2024,189200,1,1,1,2,1,2,1
14785,2024,102200,1,1,1,2,1,2,1
14786,2024,238400,1,1,1,2,1,2,1
14787,2024,140300,1,1,1,2,1,2,1
14788,2024,96978,2,1,1,3,1,2,1
14789,2024,74598,2,1,1,3,1,2,1
14790,2024,140900,2,1,1,2,1,2,1
14791,2024,104100,2,1,1,2,1,2,1
14792,2024,64500,1,1,1,3,1,2,1
14793,2024,46500,1,1,1,3,1,2,1
14794,2024,166210,2,1,1,1,1,2,1
14795,2024,109350,2,1,1,1,1,2,1
14796,2024,188750,1,1,1,1,1,2,1
14797,2024,93724,2,1,1,1,1,2,1
14798,2024,59500,1,2,1,2,1,2,1
14799,2024,202730,1,1,1,1,1,3,1
14800,2024,92118,1,1,1,1,1,3,1
14801,2024,400000,1,1,1,2,1,3,1
14802,2024,65000,1,1,1,2,1,3,1
14803,2024,172469,1,1,1,1,1,2,1
14804,2024,114945,1,1,1,1,1,2,1
14805,2024,93838,1,1,1,1,1,2,1
14806,2024,69535,1,1,1,1,1,2,1
14807,2024,130000,1,1,1,2,3,2,1
14808,2024,110000,1,1,1,2,3,2,1
14809,2024,178200,1,1,1,2,1,2,1
14810,2024,150650,1,1,1,2,1,2,1
14811,2024,95500,2,1,1,2,1,2,1
14812,2024,101098,1,1,1,2,1,2,1
14813,2024,59469,1,1,1,2,1,2,1
14814,2024,94763,2,1,1,2,1,2,1
14815,2024,67750,2,1,1,2,1,2,1
14816,2024,129200,2,1,1,3,1,2,1
14817,2024,265000,1,1,1,1,1,3,1
14818,2024,213900,2,1,1,2,1,2,1
14819,2024,66000,2,1,1,1,1,3,1
14820,2024,210850,1,1,1,1,1,2,1
14821,2024,90200,2,1,1,2,1,3,1
14822,2024,138000,1,1,1,2,2,1,1
14823,2024,86000,1,1,1,2,2,1,1
14824,2024,169847,2,1,1,1,1,2,1
14825,2024,131631,2,1,1,1,1,2,1
14826,2024,197689,1,1,1,4,1,2,1
14827,2024,152311,1,1,1,4,1,2,1
14828,2024,209500,1,1,1,4,1,1,1
14829,2024,147500,1,1,1,4,1,1,1
14830,2024,140100,1,1,1,1,1,3,1
14831,2024,236872,1,1,1,1,1,3,1
14832,2024,148045,1,1,1,1,1,3,1
14833,2024,143896,1,1,1,2,1,2,1
14834,2024,99208,1,1,1,2,1,2,1
14835,2024,25000,1,1,1,1,1,3,1
14836,2024,209700,1,1,1,4,1,2,1
14837,2024,178250,1,1,1,2,1,3,1
14838,2024,110500,1,1,1,2,1,3,1
14839,2024,148500,2,1,1,1,1,2,1
14840,2024,129500,2,1,1,2,1,2,1
14841,2024,159550,1,1,1,1,1,2,1
14842,2024,245400,1,1,1,2,1,3,1
14843,2024,139000,1,1,1,2,1,3,1
14844,2024,151300,2,1,1,2,1,1,1
14845,2024,124100,1,2,1,2,1,1,1
14846,2024,250900,1,1,1,4,1,2,1
14847,2024,173100,1,1,1,4,1,2,1
14848,2024,149900,1,1,1,2,1,2,1
14849,2024,91000,2,1,1,2,1,2,1
14850,2024,170200,2,1,1,1,1,2,1
14851,2024,157144,1,1,1,2,1,2,1
14852,2024,223000,1,1,1,4,1,2,1
14853,2024,385000,2,1,1,1,1,2,1
14854,2024,142136,1,1,1,3,1,2,1
14855,2024,123596,1,1,1,3,1,2,1
14856,2024,285200,2,1,1,2,1,2,1
14857,2024,168600,2,1,1,2,1,2,1
14858,2024,180500,1,1,1,1,1,2,1
14859,2024,278000,1,1,1,1,1,3,1
14860,2024,86220,1,1,1,1,1,2,1
14861,2024,302900,1,1,1,1,1,3,1
14862,2024,105301,2,1,1,1,1,2,1
14863,2024,159550,1,1,1,2,1,2,1
14864,2024,110781,1,1,1,1,1,1,1
14865,2024,121500,2,1,1,2,1,2,1
14866,2024,88200,2,1,1,2,1,2,1
14867,2024,63162,1,1,1,3,2,2,1
14868,2024,37154,1,1,1,3,2,2,1
14869,2024,257500,1,1,1,4,1,2,1
14870,2024,106500,1,1,1,2,1,3,1
14871,2024,192500,1,1,1,3,1,2,1
14872,2024,178090,1,1,1,1,1,2,1
14873,2024,81978,1,1,1,1,1,2,1
14874,2024,72700,2,1,1,2,1,2,1
14875,2024,132600,1,1,1,2,1,2,1
14876,2024,80845,1,1,1,2,1,2,1
14877,2024,61700,1,1,1,3,1,2,1
14878,2024,208200,2,1,1,2,1,3,1
14879,2024,124900,2,1,1,2,1,3,1
14880,2024,255475,1,1,1,1,1,2,1
14881,2024,113800,2,1,1,1,1,2,1
14882,2024,74400,2,1,1,1,1,2,1
14883,2024,157400,2,1,1,3,1,2,1
14884,2024,98600,2,1,1,3,1,2,1
14885,2024,258750,1,1,1,1,1,3,1
14886,2024,191250,1,1,1,1,1,3,1
14887,2024,168000,2,2,1,2,1,2,1
14888,2024,78400,2,2,1,2,1,2,1
14889,2024,306000,1,1,1,1,1,3,1
14890,2024,151600,1,1,1,1,1,3,1
14891,2024,147368,1,1,1,1,1,2,1
14892,2024,214872,2,1,1,1,1,2,1
14893,2024,186846,2,1,1,1,1,2,1
14894,2024,145360,2,1,1,1,1,2,1
14895,2024,107440,2,1,1,1,1,2,1
14896,2024,181700,1,1,1,2,1,2,1
14897,2024,77280,1,1,1,3,1,2,1
14898,2024,164500,1,1,1,3,1,2,1
14899,2024,67200,1,1,1,3,1,2,1
14900,2024,287800,1,1,1,2,1,2,1
14901,2024,291340,1,1,1,3,2,2,1
14902,2024,194240,1,1,1,3,2,2,1
14903,2024,191070,1,1,1,2,1,2,1
14904,2024,135900,1,1,1,2,1,2,1
14905,2024,152800,1,1,1,2,1,2,1
14906,2024,139500,1,1,1,1,1,2,1
14907,2024,208500,1,1,1,1,1,2,1
14908,2024,128750,1,1,1,3,1,2,1
14909,2024,61875,1,1,1,3,1,2,1
14910,2024,91200,1,1,1,3,1,1,1
14911,2024,58200,1,1,1,3,1,1,1
14912,2024,245900,2,1,1,1,1,2,1
14913,2024,176627,1,1,1,3,1,2,1
14914,2024,106029,1,1,1,3,1,2,1
14915,2024,94250,2,1,1,3,1,2,1
14916,2024,148017,1,1,1,2,1,2,1
14917,2024,87069,1,1,1,2,1,2,1
14918,2024,135800,2,1,1,2,1,2,1
14919,2024,43500,1,1,1,3,1,2,1
14920,2024,41000,1,1,1,3,1,2,1
14921,2024,211888,1,1,1,1,1,3,1
14922,2024,154100,1,1,1,1,1,3,1
14923,2024,92000,2,1,1,1,1,2,1
14924,2024,203000,2,1,1,2,1,3,1
14925,2024,322100,2,1,1,1,1,2,1
14926,2024,173400,2,1,1,1,1,2,1
14927,2024,158900,2,1,1,1,1,2,1
14928,2024,132400,2,1,1,1,1,2,1
14929,2024,240901,2,1,1,1,1,2,1
14930,2024,168630,2,1,1,1,1,2,1
14931,2024,312300,2,1,1,4,1,2,1
14932,2024,273600,2,1,1,4,1,2,1
14933,2024,182400,2,1,1,4,1,2,1
14934,2024,253900,1,1,1,4,1,2,1
14935,2024,145100,1,1,1,4,1,2,1
14936,2024,144606,1,1,1,1,1,2,1
14937,2024,128539,1,1,1,1,1,2,1
14938,2024,79400,1,1,1,2,1,2,1
14939,2024,55600,1,1,1,2,1,2,1
14940,2024,131700,1,1,1,2,1,2,1
14941,2024,118400,1,1,1,3,1,1,1
14942,2024,126225,1,1,1,3,1,1,1
14943,2024,61846,1,1,1,3,1,1,1
14944,2024,114200,1,1,1,1,1,2,1
14945,2024,92900,1,1,1,1,1,2,1
14946,2024,108100,1,1,1,2,1,1,1
14947,2024,60800,1,1,1,2,1,1,1
14948,2024,485000,1,1,1,1,1,1,1
14949,2024,180700,2,1,1,1,1,2,1
14950,2024,243000,1,1,1,4,1,2,1
14951,2024,163000,1,1,1,4,1,2,1
14952,2024,90200,2,1,1,1,1,2,1
14953,2024,155700,1,1,1,2,1,2,1
14954,2024,84105,1,1,1,2,1,2,1
14955,2024,76095,1,1,1,2,1,2,1
14956,2024,201700,2,1,1,1,1,2,1
14957,2024,122300,2,1,1,1,1,2,1
14958,2024,142200,1,1,1,1,1,1,1
14959,2024,116200,1,1,1,1,1,1,1
14960,2024,169200,1,1,1,1,1,3,1
14961,2024,136400,2,1,1,2,1,2,1
14962,2024,120529,1,1,1,1,1,2,1
14963,2024,96428,1,1,1,1,1,2,1
14964,2024,90900,1,1,1,1,1,2,1
14965,2024,200000,1,1,1,4,1,5,1
14966,2024,175000,1,1,1,4,1,5,1
14967,2024,156312,1,1,1,1,1,2,1
14968,2024,213500,1,1,1,1,1,3,1
14969,2024,108600,2,1,1,2,1,2,1
14970,2024,74400,2,1,1,2,1,2,1
14971,2024,225000,1,1,1,3,1,2,1
14972,2024,129000,1,1,1,3,1,2,1
14973,2024,265400,1,1,1,2,1,3,1
14974,2024,127400,1,1,1,2,1,3,1
14975,2024,363000,1,1,1,1,1,2,1
14976,2024,43400,2,1,1,3,1,2,1
14977,2024,101081,1,1,1,2,1,2,1
14978,2024,78108,1,1,1,2,1,2,1
14979,2024,285500,1,1,1,1,1,3,1
14980,2024,142500,1,1,1,1,1,3,1
14981,2024,159120,1,1,1,1,1,1,1
14982,2024,92240,1,1,1,1,1,1,1
14983,2024,116600,1,1,1,1,1,2,1
14984,2024,208500,1,1,1,1,1,3,1
14985,2024,100100,1,1,1,1,1,3,1
14986,2024,228900,2,1,1,2,1,2,1
14987,2024,174400,2,1,1,2,1,2,1
14988,2024,144000,2,1,1,3,1,2,1
14989,2024,81000,2,1,1,3,1,2,1
14990,2024,230300,1,1,1,1,1,2,1
14991,2024,241000,2,1,1,1,1,2,1
14992,2024,256000,1,1,1,4,1,2,1
14993,2024,189600,1,1,1,1,1,2,1
14994,2024,101100,1,1,1,1,1,2,1
14995,2024,158100,1,1,1,2,1,3,1
14996,2024,242100,1,1,1,1,1,2,1
14997,2024,270000,1,1,1,2,1,3,1
14998,2024,30000,1,2,1,3,2,2,1
14999,2024,152000,2,1,1,2,1,2,1
15000,2024,237500,1,1,1,4,1,2,1
15001,2024,157500,1,1,1,4,1,2,1
15002,2024,172750,1,1,1,1,1,2,1
15003,2024,175762,1,1,1,4,1,2,1
15004,2024,97254,1,1,1,4,1,2,1
15005,2024,145000,2,1,1,2,1,3,1
15006,2024,89000,2,1,1,2,1,3,1
15007,2024,141500,1,1,1,1,1,2,1
15008,2024,209362,2,1,1,1,1,2,1
15009,2024,182054,2,1,1,1,1,2,1
15010,2024,65000,1,1,1,1,1,3,1
15011,2024,157400,2,1,1,1,1,2,1
15012,2024,98600,2,1,1,1,1,2,1
15013,2024,82402,1,1,1,3,1,2,1
15014,2024,48508,1,1,1,3,1,2,1
15015,2024,223100,1,1,1,1,1,2,1
15016,2024,159100,1,2,1,1,1,2,1
15017,2024,210000,2,1,1,3,1,1,1
15018,2024,180000,2,1,1,3,1,1,1
15019,2024,47500,2,1,1,3,1,2,1
15020,2024,279500,2,1,1,2,1,2,1
15021,2024,216200,2,1,1,2,1,2,1
15022,2024,229500,2,1,1,1,1,3,1
15023,2024,144538,1,1,1,1,1,2,1
15024,2024,96358,1,1,1,1,1,2,1
15025,2024,264846,1,1,1,1,1,2,1
15026,2024,143060,1,1,1,1,1,2,1
15027,2024,158100,1,1,1,2,1,2,1
15028,2024,198000,1,1,1,3,1,2,1
15029,2024,177250,1,1,1,2,1,2,1
15030,2024,67095,1,1,1,3,1,2,1
15031,2024,51120,1,1,1,3,1,2,1
15032,2024,234000,1,1,1,3,1,2,1
15033,2024,99600,1,1,1,1,1,2,1
15034,2024,268000,2,1,1,1,1,1,1
15035,2024,213580,2,1,1,1,1,2,1
15036,2024,124650,1,1,1,3,1,2,1
15037,2024,204650,2,1,1,1,1,2,1
15038,2024,123990,2,1,1,1,1,2,1
15039,2024,210100,1,1,1,1,1,3,1
15040,2024,243600,2,1,1,1,1,2,1
15041,2024,83552,2,1,1,2,1,2,1
15042,2024,49148,2,1,1,2,1,2,1
15043,2024,174300,1,1,1,1,1,2,1
15044,2024,161201,2,1,1,1,1,2,1
15045,2024,200400,1,1,1,1,1,2,1
15046,2024,190500,1,1,1,1,1,2,1
15047,2024,93300,1,1,1,2,1,3,1
15048,2024,182800,2,1,1,1,1,2,1
15049,2024,136100,2,1,1,1,1,2,1
15050,2024,92700,1,1,1,3,1,2,1
15051,2024,260940,2,1,1,1,1,2,1
15052,2024,158130,2,1,1,1,1,2,1
15053,2024,122328,2,1,1,2,2,2,1
15054,2024,71958,2,1,1,2,2,2,1
15055,2024,247500,1,1,1,2,1,3,1
15056,2024,172200,1,1,1,2,1,3,1
15057,2024,151250,1,1,1,2,1,2,1
15058,2024,235700,1,1,1,1,1,2,1
15059,2024,135193,1,1,1,1,1,2,1
